Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,
Ashnisha Industries Ltd,ASHNI,Iron & Steel,59.893,5.93,63.04526316,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI"
Visaman Global Sales Ltd,VISAMAN,Iron & Steel,58.0103958,42,44.28274489,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN"
E L Forge Ltd,ELFORGE,Iron & Steel,52.00989394,25.59,0.73119491,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE"
Chennai Ferrous Industries Ltd,CHENFERRO,Iron & Steel,49.67013402,137.8,17.80291542,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO"
Uttam Galva Steels Ltd,UTTAMSTL,Iron & Steel,49.07973554,3.45,-0.192605508,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL"
Supreme Engineering Ltd,SUPREMEENG,Iron & Steel,48.4903,1.94,-0.461065893,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG"
Kridhan Infra Ltd,KRIDHANINF,Iron & Steel,45.02012238,4.75,-0.215283676,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF"
Bombay Wire Ropes Ltd,BOMBWIR,Iron & Steel,41.6481,78,-134.3487097,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF,BOMBWIR"
National General Industries Ltd,NATGENI,Iron & Steel,40.36536044,72.99,13.50012055,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF,BOMBWIR,NATGENI"
A G Universal Ltd,AGUL,Iron & Steel,33.4524,61,17.33284974,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF,BOMBWIR,NATGENI,AGUL"
Ashiana Ispat Ltd,ASHIS,Iron & Steel,33.45216,42,22.75657143,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF,BOMBWIR,NATGENI,AGUL,ASHIS"
Impex Ferro Tech Ltd,IMPEXFERRO,Iron & Steel,31.39158263,3.57,-0.934551433,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF,BOMBWIR,NATGENI,AGUL,ASHIS,IMPEXFERRO"
Grand Foundry Ltd,GFSTEELS,Iron & Steel,27.47829,9.03,-48.20752632,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF,BOMBWIR,NATGENI,AGUL,ASHIS,IMPEXFERRO,GFSTEELS"
Modern Steel Ltd,MDRNSTL,Iron & Steel,27.09808487,19.69,47.54049977,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF,BOMBWIR,NATGENI,AGUL,ASHIS,IMPEXFERRO,GFSTEELS,MDRNSTL"
Sanghvi Forging and Engineering Ltd,SANGHVIFOR,Iron & Steel,24.42331788,16.4,-4.582236,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF,BOMBWIR,NATGENI,AGUL,ASHIS,IMPEXFERRO,GFSTEELS,MDRNSTL,SANGHVIFOR"
Rishabh Digha Steel and Allied Products Ltd,RISHDIGA,Iron & Steel,23.920704,43.6,2.080061217,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND,WELSPLSOL,DEEDEV,VSSL,AEROFLEX,BHARATWIRE,STEELXIND,BMW,KAMDHENU,BEEKAY,STEELCAS,MSPL,NELCAST,ELECTHERM,SUPERSHAKT,VRAJ,SURAJ,BEDMUTHA,DPWIRES,ATMASTCO,UNIABEXAL,KRITIKA,VSTL,GEEKAYWIRE,RUDRA,IBRIGST,PRADPME,SURAJLTD,PANCHMAHQ,SHYAMCENT,MANAKSTEEL,SCANSTL,MWL,SHRDAIS,VISASTEEL,TEMBO,SHBAJRG,SHAH,INCREDIBLE,MAGNAELQ,KALYANIFRG,SALSTEEL,MAHASTEEL,GUJINTRX,BIHSPONG,SIMPLEXCAS,CMNL,KAJARIR,ISWL,SWASTIK,VASWANI,FACORALL,GARGFUR,GOYALALUM,BGWTATO,NATFIT,SHAHALLOYS,MAL,DEEM,REMIEDEL,TATAYODOGA,GANGAFORGE,NOVIS,KANSHST,AUTOPINS,RATHIBAR,SMFIL,METALCO,ANKITMETAL,ASHNI,VISAMAN,ELFORGE,CHENFERRO,UTTAMSTL,SUPREMEENG,KRIDHANINF,BOMBWIR,NATGENI,AGUL,ASHIS,IMPEXFERRO,GFSTEELS,MDRNSTL,SANGHVIFOR,RISHDIGA"
